order_id,date,sku,title,category,color,qty,unit_price,revenue,cost,profit,margin,shipping_fee,shipping_cost,coupon_discount,ad_spend,ad_impressions,ad_clicks,channel,payment,installments_count,status,views,stock,state,city
MLB2026-003052,2026-07-31,CAP-IP11-SIL,Capinha iPhone 11 Silicone Antichoque,Silicone,Preto,1,15.9,15.9,6.84,-1.34,-8.4,12.9,9.03,1.37,0.0,0,0,Orgânico,Pix,,Concluída,51,0,SC,Blumenau
MLB2026-003053,2026-07-31,CAP-GA56-MAG,Capa Galaxy A56 com MagSafe,MagSafe,Roxo,1,47.9,47.9,22.65,25.25,52.7,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de débito,,Enviada,22,23,CE,Sobral
MLB2026-003054,2026-07-31,CAP-GS23-TPU,Capa Galaxy S23 TPU Camuflada,TPU,Camuflado,1,19.9,19.9,7.92,-1.95,-9.8,19.9,13.93,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Cancelada,40,143,MG,Contagem
MLB2026-003055,2026-07-31,CAP-GS23-TPU,Capa Galaxy S23 TPU Camuflada,TPU,Camuflado,1,19.9,19.9,9.25,1.62,8.1,12.9,9.03,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,40,142,MA,São Luís
MLB2026-003056,2026-07-31,CAP-GS23-TPU,Capa Galaxy S23 TPU Camuflada,TPU,Camuflado,1,19.9,19.9,8.25,-7.49,-37.6,19.9,13.93,3.55,1.66,3494,25,Anúncios,Pix,,Concluída,40,141,GO,Anápolis
MLB2026-003057,2026-07-31,CAP-IP16-CRI,Capa iPhone 16 Cristal Espelhada,Cristal,Prata,1,37.9,37.9,16.76,12.11,32.0,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,21,77,SP,Guarulhos
MLB2026-003058,2026-07-31,CAP-GA54-SIL,Capa Galaxy A54 Silicone Vermelho,Silicone,Vermelho,1,18.9,18.9,8.92,0.95,5.0,12.9,9.03,0.0,0.0,0,0,Orgânico,Boleto,,Cancelada,10,119,MG,Belo Horizonte
MLB2026-003059,2026-08-01,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,14.82,-2.56,-8.6,19.9,13.93,0.0,3.71,795,10,Anúncios,Pix,,Concluída,50,0,PA,Belém
MLB2026-003060,2026-08-01,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,1,21.9,21.9,9.27,6.06,27.7,0.0,0.0,2.45,4.12,1240,16,Anúncios,Cartão de crédito,12,Concluída,13,128,RS,Caxias do Sul
MLB2026-003061,2026-08-01,CAP-IP11-SIL,Capinha iPhone 11 Silicone Antichoque,Silicone,Preto,1,15.9,15.9,6.18,-4.21,-26.5,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,69,0,PR,Curitiba
MLB2026-003062,2026-08-01,CAP-IP11-SIL,Capinha iPhone 11 Silicone Antichoque,Silicone,Preto,1,15.9,15.9,7.53,-5.56,-35.0,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,69,0,SP,Osasco
MLB2026-003063,2026-08-01,CAP-GS24-SIL,Capa Galaxy S24 Silicone com Anel,Silicone,Azul,1,29.9,29.9,13.03,6.93,23.2,12.9,9.03,0.0,0.91,2313,16,Anúncios,Cartão de débito,,Concluída,35,55,RJ,Campos dos Goytacazes
MLB2026-003064,2026-08-01,CAP-GS23-TPU,Capa Galaxy S23 TPU Camuflada,TPU,Camuflado,1,19.9,19.9,8.5,11.4,57.3,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Cancelada,34,140,RJ,Niterói
MLB2026-003065,2026-08-01,CAP-RN14-SIL,Capa Redmi Note 14 Silicone,Silicone,Preto,1,18.9,18.9,6.79,3.08,16.3,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,45,39,PE,Olinda
MLB2026-003066,2026-08-01,CAP-RN14-SIL,Capa Redmi Note 14 Silicone,Silicone,Preto,1,18.9,18.9,7.29,-2.32,-12.3,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,45,38,RJ,Rio de Janeiro
MLB2026-003067,2026-08-01,CAP-R12-SIL,Capa realme 12 Silicone Fosca,Silicone,Branco,1,20.9,20.9,9.32,-1.57,-7.5,12.9,9.03,0.0,4.12,3253,43,Anúncios,Cartão de crédito,12,Pendente,30,78,SP,São Paulo
MLB2026-003068,2026-08-01,CAP-MG85-SIL,Capa Moto G85 Silicone Azul,Silicone,Azul,1,19.9,19.9,8.66,2.21,11.1,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Cancelada,12,127,RJ,Duque de Caxias
MLB2026-003069,2026-08-01,CAP-IP15-PLU,Capa iPhone 15 Pelúcia Colorida,Pelúcia,Rosa,1,39.9,39.9,16.39,10.78,27.0,12.9,9.03,0.0,3.7,613,11,Anúncios,Cartão de crédito,,Concluída,11,94,PR,Maringá
MLB2026-003070,2026-08-01,CAP-IP16-CRI,Capa iPhone 16 Cristal Espelhada,Cristal,Prata,1,37.9,37.9,14.59,14.28,37.7,12.9,9.03,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,31,76,RJ,Rio de Janeiro
MLB2026-003071,2026-08-01,CAP-R12-SUP,Capa realme 12 com Suporte,Com Suporte,Cinza,1,33.9,33.9,16.4,17.5,51.6,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,2,176,ES,Serra
MLB2026-003072,2026-08-01,CAP-MG85-TPU,Capa Moto G85 TPU Cinza,TPU,Cinza,1,16.9,16.9,6.14,10.76,63.7,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,12,Concluída,35,0,SP,São Paulo
MLB2026-003073,2026-08-02,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,10.74,6.39,21.4,12.9,9.03,3.74,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,31,0,AM,Parintins
MLB2026-003074,2026-08-02,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,14.31,5.27,17.6,12.9,9.03,0.0,1.29,816,13,Anúncios,Boleto,,Enviada,31,0,MG,Contagem
MLB2026-003075,2026-08-02,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,13.41,2.56,8.6,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,31,0,RS,Caxias do Sul
MLB2026-003076,2026-08-02,CAP-IP16-MAG,Capa iPhone 16 Silicone com MagSafe,MagSafe,Azul,1,49.9,49.9,23.2,26.7,53.5,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,58,73,SP,Osasco
MLB2026-003077,2026-08-02,CAP-IP16-MAG,Capa iPhone 16 Silicone com MagSafe,MagSafe,Azul,1,49.9,49.9,20.23,29.67,59.5,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,9,Concluída,58,72,SP,Campinas
MLB2026-003078,2026-08-02,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,1,21.9,21.9,9.92,-3.42,-15.6,19.9,13.93,0.0,1.47,887,7,Anúncios,Cartão de crédito,,Cancelada,19,127,SP,Campinas
MLB2026-003079,2026-08-02,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,1,21.9,21.9,10.03,1.02,4.7,12.9,9.03,0.0,1.82,1182,22,Anúncios,Pix,,Concluída,19,126,SP,Osasco
MLB2026-003080,2026-08-02,CAP-GA55-SIL,Capa Galaxy A55 Silicone Fosca,Silicone,Verde,1,22.9,22.9,9.8,-3.08,-13.4,19.9,13.93,0.0,2.25,1672,21,Anúncios,Pix,,Concluída,109,4,PE,Olinda
MLB2026-003081,2026-08-02,CAP-GA55-CRI,Capa Galaxy A55 Cristal Ultra Fino,Cristal,Transparente,1,26.9,26.9,10.42,2.55,9.5,19.9,13.93,0.0,0.0,0,0,Orgânico,Cartão de crédito,9,Concluída,33,20,PR,Maringá
MLB2026-003082,2026-08-02,CAP-GA54-TPU,Capa Galaxy A54 TPU Antirrisco,TPU,Cinza,1,15.9,15.9,5.64,10.26,64.5,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,9,Concluída,7,90,SP,Osasco
MLB2026-003083,2026-08-02,CAP-GS24-SIL,Capa Galaxy S24 Silicone com Anel,Silicone,Azul,1,29.9,29.9,14.74,-1.51,-5.1,19.9,13.93,0.0,2.74,1058,29,Anúncios,Pix,,Concluída,24,54,BA,Salvador
MLB2026-003084,2026-08-02,CAP-GS24-SIL,Capa Galaxy S24 Silicone com Anel,Silicone,Azul,1,29.9,29.9,11.04,7.94,26.6,12.9,9.03,0.0,1.89,1186,24,Anúncios,Pix,,Concluída,24,53,PR,Maringá
MLB2026-003085,2026-08-02,CAP-RN14-SIL,Capa Redmi Note 14 Silicone,Silicone,Preto,1,18.9,18.9,6.65,12.25,64.8,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,28,37,PR,Curitiba
MLB2026-003086,2026-08-02,CAP-R12-SIL,Capa realme 12 Silicone Fosca,Silicone,Branco,1,20.9,20.9,8.87,-5.87,-28.1,19.9,13.93,3.97,0.0,0,0,Orgânico,Boleto,,Cancelada,47,77,SP,Campinas
MLB2026-003087,2026-08-02,CAP-R12-SIL,Capa realme 12 Silicone Fosca,Silicone,Branco,1,20.9,20.9,9.22,-2.25,-10.8,19.9,13.93,0.0,0.0,0,0,Orgânico,Boleto,,Concluída,47,76,SP,Osasco
MLB2026-003088,2026-08-02,CAP-MG84-TPU,Capa Moto G84 TPU Transparente,TPU,Transparente,1,15.9,15.9,6.65,-5.56,-35.0,19.9,13.93,0.0,0.88,979,4,Anúncios,Cartão de crédito,6,Concluída,49,83,MG,Contagem
MLB2026-003089,2026-08-02,CAP-MG84-TPU,Capa Moto G84 TPU Transparente,TPU,Transparente,1,15.9,15.9,5.62,-2.88,-18.1,12.9,9.03,4.13,0.0,0,0,Orgânico,Pix,,Concluída,49,82,SP,Osasco
MLB2026-003090,2026-08-02,CAP-MG84-TPU,Capa Moto G84 TPU Transparente,TPU,Transparente,1,15.9,15.9,7.15,-0.28,-1.8,12.9,9.03,0.0,0.0,0,0,Orgânico,Cartão de crédito,9,Cancelada,49,81,RJ,Niterói
MLB2026-003091,2026-08-02,CAP-MG84-SUP,Capa Moto G84 com Suporte,Com Suporte,Preto,1,29.9,29.9,14.86,10.69,35.8,0.0,0.0,0.0,4.35,2573,71,Anúncios,Pix,,Concluída,12,134,ES,Vitória
MLB2026-003092,2026-08-02,CAP-MG84-SUP,Capa Moto G84 com Suporte,Com Suporte,Preto,3,29.9,89.7,39.6,41.07,45.8,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Cancelada,12,131,RS,Canoas
MLB2026-003093,2026-08-02,CAP-GA54-SIL,Capa Galaxy A54 Silicone Vermelho,Silicone,Vermelho,1,18.9,18.9,7.67,0.92,4.9,12.9,9.03,0.0,1.28,1669,20,Anúncios,Pix,,Concluída,23,118,ES,Vila Velha
MLB2026-003094,2026-08-03,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,1,21.9,21.9,9.75,9.48,43.3,0.0,0.0,0.0,2.67,839,20,Anúncios,Pix,,Concluída,22,125,MG,Contagem
MLB2026-003095,2026-08-03,CAP-IP12-TPU,Capa iPhone 12 TPU Transparente,TPU,Transparente,1,16.9,16.9,7.35,0.52,3.1,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,52,0,SP,São Bernardo do Campo
MLB2026-003096,2026-08-03,CAP-GA55-CRI,Capa Galaxy A55 Cristal Ultra Fino,Cristal,Transparente,1,26.9,26.9,13.11,13.79,51.3,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,57,19,SC,Chapecó
MLB2026-003097,2026-08-03,CAP-GS25-COU,Capa Galaxy S25 Ultra Couro Premium,Couro,Marrom,1,69.9,69.9,27.11,39.35,56.3,0.0,0.0,3.44,0.0,0,0,Orgânico,Cartão de débito,,Concluída,42,103,PR,Londrina
MLB2026-003098,2026-08-03,CAP-GS24-SIL,Capa Galaxy S24 Silicone com Anel,Silicone,Azul,1,29.9,29.9,14.13,6.74,22.5,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,20,52,SP,São Paulo
MLB2026-003099,2026-08-03,CAP-GS24-SIL,Capa Galaxy S24 Silicone com Anel,Silicone,Azul,1,29.9,29.9,11.58,18.32,61.3,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,12,Concluída,20,51,RJ,Rio de Janeiro
MLB2026-003100,2026-08-03,CAP-R11-PLU,Capa realme 11 Pelúcia Fofinha,Pelúcia,Rosa,1,34.9,34.9,15.95,9.92,28.4,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Cancelada,35,26,DF,Brasília
MLB2026-003101,2026-08-03,CAP-R11-PLU,Capa realme 11 Pelúcia Fofinha,Pelúcia,Rosa,1,34.9,34.9,12.27,8.7,24.9,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Cancelada,35,25,MG,Belo Horizonte
MLB2026-003102,2026-08-03,CAP-MG84-TPU,Capa Moto G84 TPU Transparente,TPU,Transparente,1,15.9,15.9,6.29,-1.39,-8.7,12.9,9.03,0.0,1.97,1827,15,Anúncios,Cartão de crédito,3,Concluída,32,80,SP,Campinas
MLB2026-003103,2026-08-03,CAP-GA55-SUP,Capa Galaxy A55 com Suporte e Anel,Com Suporte,Preto,1,35.9,35.9,13.0,7.19,20.0,19.9,13.93,0.0,1.78,1238,26,Anúncios,Pix,,Concluída,10,11,CE,Fortaleza
MLB2026-003104,2026-08-03,CAP-GS24-COU,Capa Galaxy S24 Couro Premium,Couro,Preto,2,64.9,129.8,59.46,70.34,54.2,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,12,Concluída,13,134,MG,Juiz de Fora
MLB2026-003105,2026-08-03,CAP-R12-SUP,Capa realme 12 com Suporte,Com Suporte,Cinza,1,33.9,33.9,16.48,17.42,51.4,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,25,175,MG,Juiz de Fora
MLB2026-003106,2026-08-04,CAP-IP16-MAG,Capa iPhone 16 Silicone com MagSafe,MagSafe,Azul,1,49.9,49.9,19.69,24.53,49.2,0.0,0.0,3.3,2.38,1260,13,Anúncios,Cartão de crédito,9,Concluída,30,71,SP,São Bernardo do Campo
MLB2026-003107,2026-08-04,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,1,21.9,21.9,10.75,-2.78,-12.7,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,77,124,PA,Belém
MLB2026-003108,2026-08-04,CAP-GA54-TPU,Capa Galaxy A54 TPU Antirrisco,TPU,Cinza,1,15.9,15.9,6.02,0.85,5.3,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,11,89,SP,Campinas
MLB2026-003109,2026-08-04,CAP-GA54-TPU,Capa Galaxy A54 TPU Antirrisco,TPU,Cinza,1,15.9,15.9,7.58,-5.61,-35.3,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,11,88,SP,São Bernardo do Campo
MLB2026-003110,2026-08-04,CAP-MG84-TPU,Capa Moto G84 TPU Transparente,TPU,Transparente,1,15.9,15.9,7.44,-2.37,-14.9,12.9,9.03,0.0,1.8,631,9,Anúncios,Pix,,Cancelada,41,79,RJ,Niterói
MLB2026-003111,2026-08-04,CAP-ME50-COU,Capa Moto Edge 50 Couro Sintético,Couro,Marrom,1,59.9,59.9,28.18,30.57,51.0,0.0,0.0,0.0,1.15,2590,64,Anúncios,Pix,,Concluída,12,1,MG,Uberlândia
MLB2026-003112,2026-08-04,CAP-IP15-PLU,Capa iPhone 15 Pelúcia Colorida,Pelúcia,Rosa,2,39.9,79.8,35.94,31.47,39.4,12.9,9.03,0.0,3.36,2374,31,Anúncios,Cartão de crédito,,Concluída,31,92,MG,Uberlândia
MLB2026-003113,2026-08-04,CAP-IP16-CRI,Capa iPhone 16 Cristal Espelhada,Cristal,Prata,1,37.9,37.9,14.42,11.66,30.8,12.9,9.03,0.0,2.79,2923,62,Anúncios,Pix,,Concluída,49,75,MG,Juiz de Fora
MLB2026-003114,2026-08-04,CAP-R12-CRI,Capa realme 12 Cristal Transparente,Cristal,Transparente,1,24.9,24.9,11.21,4.66,18.7,12.9,9.03,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,18,0,BA,Salvador
MLB2026-003115,2026-08-04,CAP-IP16-PLU,Capa iPhone 16 Pelúcia Colorida,Pelúcia,Verde,1,41.9,41.9,14.7,13.27,31.7,19.9,13.93,0.0,0.0,0,0,Orgânico,Cartão de crédito,6,Concluída,14,29,SC,Blumenau
MLB2026-003116,2026-08-04,CAP-IP13-MAG,Capa iPhone 13 Silicone MagSafe,MagSafe,Branco,1,44.9,44.9,17.82,27.08,60.3,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,6,Concluída,37,0,PR,Londrina
MLB2026-003117,2026-08-04,CAP-IP15-AGU,Capa iPhone 15 À Prova d'Água,À Prova d'Água,Preto,1,57.9,57.9,25.29,28.34,48.9,0.0,0.0,0.0,4.27,2113,50,Anúncios,Cartão de crédito,9,Concluída,2,67,SP,São Paulo
MLB2026-003118,2026-08-05,CAP-IP15-SIL,Capa de Celular iPhone 15 Silicone Fosca,Silicone,Preto,1,24.9,24.9,11.01,10.97,44.1,0.0,0.0,0.0,2.92,821,17,Anúncios,Cartão de crédito,,Concluída,25,0,PR,Maringá
MLB2026-003119,2026-08-05,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,10.75,19.15,64.0,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,69,0,SP,Osasco
MLB2026-003120,2026-08-05,CAP-IP15-CRI,Capa iPhone 15 Acrílico Cristal Transparente,Cristal,Transparente,1,29.9,29.9,12.37,16.38,54.8,0.0,0.0,0.0,1.15,2449,12,Anúncios,Pix,,Concluída,69,0,SP,Campinas
MLB2026-003121,2026-08-05,CAP-IP14-COU,Capa iPhone 14 Couro Sintético Premium,Couro,Marrom,1,44.9,44.9,17.03,27.87,62.1,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,19,35,MG,Belo Horizonte
MLB2026-003122,2026-08-05,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,1,21.9,21.9,8.31,13.59,62.1,0.0,0.0,0.0,0.0,0,0,Orgânico,Boleto,,Cancelada,39,123,PE,Caruaru
MLB2026-003123,2026-08-05,CAP-GA55-CRI,Capa Galaxy A55 Cristal Ultra Fino,Cristal,Transparente,1,26.9,26.9,13.06,-3.16,-11.7,19.9,13.93,3.07,0.0,0,0,Orgânico,Boleto,,Concluída,37,18,RS,Canoas
MLB2026-003124,2026-08-05,CAP-GS24-SIL,Capa Galaxy S24 Silicone com Anel,Silicone,Azul,2,29.9,59.8,26.04,24.73,41.4,12.9,9.03,0.0,0.0,0,0,Orgânico,Pix,,Concluída,54,49,PE,Olinda
MLB2026-003125,2026-08-05,CAP-GA55-SUP,Capa Galaxy A55 com Suporte e Anel,Com Suporte,Preto,1,35.9,35.9,16.72,18.21,50.7,0.0,0.0,0.0,0.97,2073,46,Anúncios,Boleto,,Concluída,8,10,SP,São Bernardo do Campo
MLB2026-003126,2026-08-05,CAP-GS25-SIL,Capa Galaxy S25 Ultra Silicone MagSafe,MagSafe,Preto,1,54.9,54.9,25.07,26.49,48.3,0.0,0.0,0.0,3.34,2358,33,Anúncios,Cartão de débito,,Concluída,17,0,RS,Porto Alegre
MLB2026-003127,2026-08-05,CAP-R12-CRI,Capa realme 12 Cristal Transparente,Cristal,Transparente,1,24.9,24.9,12.28,-4.31,-17.3,19.9,13.93,3.0,0.0,0,0,Orgânico,Pix,,Concluída,20,0,SP,Guarulhos
MLB2026-003128,2026-08-05,CAP-MG84-SUP,Capa Moto G84 com Suporte,Com Suporte,Preto,1,29.9,29.9,12.62,4.12,13.8,12.9,9.03,0.0,4.13,1879,33,Anúncios,Cartão de crédito,12,Concluída,9,130,BA,Vitória da Conquista
MLB2026-003129,2026-08-05,CAP-IP16-PLU,Capa iPhone 16 Pelúcia Colorida,Pelúcia,Verde,1,41.9,41.9,15.68,26.22,62.6,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,5,28,MG,Juiz de Fora
MLB2026-003130,2026-08-05,CAP-GA56-CRI,Capa Galaxy A56 Cristal Espelhada,Cristal,Prata,1,34.9,34.9,16.83,4.14,11.9,19.9,13.93,0.0,0.0,0,0,Orgânico,Cartão de débito,,Concluída,33,53,SP,São Bernardo do Campo
MLB2026-003131,2026-08-05,CAP-GA56-CRI,Capa Galaxy A56 Cristal Espelhada,Cristal,Prata,1,34.9,34.9,17.22,17.68,50.7,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,33,52,RJ,Duque de Caxias
MLB2026-003132,2026-08-05,CAP-GS24-COU,Capa Galaxy S24 Couro Premium,Couro,Preto,1,64.9,64.9,27.46,37.44,57.7,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,16,133,PR,Londrina
MLB2026-003133,2026-08-05,CAP-IP13-MAG,Capa iPhone 13 Silicone MagSafe,MagSafe,Branco,1,44.9,44.9,21.16,23.74,52.9,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Concluída,18,0,PR,Curitiba
MLB2026-003134,2026-08-05,CAP-IP15-AGU,Capa iPhone 15 À Prova d'Água,À Prova d'Água,Preto,1,57.9,57.9,22.21,32.22,55.6,0.0,0.0,0.0,3.47,1218,11,Anúncios,Pix,,Concluída,5,66,SP,São Paulo
MLB2026-003135,2026-08-05,CAP-IP15-AGU,Capa iPhone 15 À Prova d'Água,À Prova d'Água,Preto,1,57.9,57.9,23.57,34.33,59.3,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Cancelada,5,65,DF,Taguatinga
MLB2026-003136,2026-08-05,CAP-R13C-SIL,Capa Redmi 13C Silicone Azul,Silicone,Azul,1,17.9,17.9,6.29,11.61,64.9,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,41,0,SP,Campinas
MLB2026-003137,2026-08-06,CAP-IP14-COU,Capa iPhone 14 Couro Sintético Premium,Couro,Marrom,1,44.9,44.9,20.67,23.07,51.4,0.0,0.0,0.0,1.16,1288,22,Anúncios,Cartão de crédito,9,Concluída,58,34,DF,Taguatinga
MLB2026-003138,2026-08-06,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,1,21.9,21.9,10.05,7.5,34.2,0.0,0.0,4.35,0.0,0,0,Orgânico,Pix,,Concluída,48,122,SP,Campinas
MLB2026-003139,2026-08-06,CAP-IP12-TPU,Capa iPhone 12 TPU Transparente,TPU,Transparente,1,16.9,16.9,6.6,10.3,60.9,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,,Cancelada,22,0,SP,Osasco
MLB2026-003140,2026-08-06,CAP-IP11-SIL,Capinha iPhone 11 Silicone Antichoque,Silicone,Preto,1,15.9,15.9,5.92,0.09,0.6,12.9,9.03,0.0,0.86,1198,31,Anúncios,Cartão de crédito,,Concluída,28,0,AM,Parintins
MLB2026-003141,2026-08-06,CAP-IP11-SIL,Capinha iPhone 11 Silicone Antichoque,Silicone,Preto,1,15.9,15.9,6.94,-4.97,-31.3,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Enviada,28,0,RS,Canoas
MLB2026-003142,2026-08-06,CAP-GA55-SIL,Capa Galaxy A55 Silicone Fosca,Silicone,Verde,1,22.9,22.9,8.67,14.23,62.1,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,12,Concluída,59,3,DF,Taguatinga
MLB2026-003143,2026-08-06,CAP-GS24-SIL,Capa Galaxy S24 Silicone com Anel,Silicone,Azul,1,29.9,29.9,14.87,-6.68,-22.3,19.9,13.93,4.93,2.85,1993,21,Anúncios,Pix,,Concluída,19,48,SC,Chapecó
MLB2026-003144,2026-08-06,CAP-GS24-SIL,Capa Galaxy S24 Silicone com Anel,Silicone,Azul,1,29.9,29.9,11.19,18.71,62.6,0.0,0.0,0.0,0.0,0,0,Orgânico,Pix,,Concluída,19,47,MG,Contagem
MLB2026-003145,2026-08-06,CAP-RN14-SIL,Capa Redmi Note 14 Silicone,Silicone,Preto,1,18.9,18.9,6.79,-4.34,-23.0,19.9,13.93,0.0,2.52,1507,14,Anúncios,Pix,,Concluída,37,36,RJ,Duque de Caxias
MLB2026-003146,2026-08-06,CAP-IP15-PLU,Capa iPhone 15 Pelúcia Colorida,Pelúcia,Rosa,1,39.9,39.9,16.9,11.76,29.5,12.9,9.03,0.0,2.21,1722,39,Anúncios,Cartão de crédito,,Cancelada,48,91,RJ,Campos dos Goytacazes
MLB2026-003147,2026-08-06,CAP-GA56-CRI,Capa Galaxy A56 Cristal Espelhada,Cristal,Prata,1,34.9,34.9,16.67,18.23,52.2,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,9,Concluída,7,51,SP,São Bernardo do Campo
MLB2026-003148,2026-08-06,CAP-IP15-AGU,Capa iPhone 15 À Prova d'Água,À Prova d'Água,Preto,1,57.9,57.9,28.58,29.32,50.6,0.0,0.0,0.0,0.0,0,0,Orgânico,Cartão de crédito,6,Concluída,9,64,SC,Blumenau
MLB2026-003149,2026-08-06,CAP-GA54-SIL,Capa Galaxy A54 Silicone Vermelho,Silicone,Vermelho,1,18.9,18.9,8.04,-3.07,-16.2,19.9,13.93,0.0,0.0,0,0,Orgânico,Pix,,Concluída,6,117,MG,Juiz de Fora
MLB2026-003150,2026-08-07,CAP-IP14-COU,Capa iPhone 14 Couro Sintético Premium,Couro,Marrom,1,44.9,44.9,18.82,24.98,55.6,0.0,0.0,1.1,0.0,0,0,Orgânico,Cartão de débito,,Concluída,26,33,SP,Guarulhos
MLB2026-003151,2026-08-07,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,2,21.9,43.8,18.12,23.06,52.6,0.0,0.0,0.0,2.62,749,12,Anúncios,Pix,,Concluída,71,120,RJ,Rio de Janeiro
MLB2026-003152,2026-08-07,CAP-IP13-SIL,Capa iPhone 13 Silicone Colorida,Silicone,Rosa,2,21.9,43.8,17.26,11.76,26.8,19.9,13.93,0.0,0.85,3276,71,Anúncios,Pix,,Concluída,71,118,RS,Pelotas
MLB2026-003153,2026-08-07,CAP-IP12-TPU,Capa iPhone 12 TPU Transparente,TPU,Transparente,1,16.9,16.9,7.84,-3.68,-21.8,12.9,9.03,1.44,2.27,3049,75,Anúncios,Pix,,Concluída,22,0,AM,Parintins
MLB2026-003154,2026-08-07,CAP-IP11-SIL,Capinha iPhone 11 Silicone Antichoque,Silicone,Preto,1,15.9,15.9,7.0,-6.5,-40.9,19.9,13.93,1.47,0.0,0,0,Orgânico,Boleto,,Concluída,22,0,RJ,Duque de Caxias
MLB2026-003155,2026-08-07,CAP-GA56-MAG,Capa Galaxy A56 com MagSafe,MagSafe,Roxo,1,47.9,47.9,21.76,24.19,50.5,0.0,0.0,0.0,1.95,2573,20,Anúncios,Pix,,Concluída,41,22,PR,Maringá
MLB2026-003156,2026-08-07,CAP-GS23-TPU,Capa Galaxy S23 TPU Camuflada,TPU,Camuflado,1,19.9,19.9,7.92,-0.52,-2.6,12.9,9.03,0.0,3.47,316,4,Anúncios,Pix,,Concluída,15,139,SP,Campinas
