id,platform,title,brand,model,material,color,condition,price_brl,original_price_brl,sales,rating,reviews,seller,seller_type,state,city,shipping_free,installments_count,interest_free,available_quantity,listed_date
TTS-0640,TikTok Shop,Capinha Redmi Note 14 Anti-Risco Espelhada TPU com Cordão - Xiaomi,Xiaomi,Redmi Note 14,TPU com Cordão,Roxo,Novo,99.9,134.6,76,4.4,3,Trendy Acessórios,Vendedor,RJ,Campos dos Goytacazes,False,3,True,257,2026-04-05
TTS-0808,TikTok Shop,Case Moto Edge 50 Lisa Espelhada Acrílico Cristal Cinza - Motorola,Motorola,Moto Edge 50,Acrílico Cristal,Cinza,Novo,9.9,16.3,74,4.0,2,Ofertas Case BR,Vendedor,SC,Chapecó,False,6,False,9,2026-04-14
TTS-1018,TikTok Shop,Capinha iPhone 14 Camuflada Lisa TPU Prata - Apple,Apple,iPhone 14,TPU,Prata,Novo,9.0,13.0,74,4.0,1,Ofertas Case BR,Top Seller,RS,Pelotas,False,,,0,2026-05-24
TTS-0991,TikTok Shop,Capa Protetora Galaxy A16 Antirrisco Camuflada Acrílico Cristal Amarelo - Samsung,Samsung,Galaxy A16,Acrílico Cristal,Amarelo,Novo,25.1,31.0,73,4.8,1,Capinha da Moda,Vendedor,PE,Caruaru,False,3,False,23,2025-08-16
TTS-0797,TikTok Shop,Capa Protetora Redmi 13C Colorida Silicone com Anel Cinza - Xiaomi,Xiaomi,Redmi 13C,Silicone com Anel,Cinza,Novo,15.8,,66,3.7,2,Flash Cases,Vendedor,SC,Joinville,False,6,True,206,2026-07-05
TTS-0881,TikTok Shop,Capa de Celular Poco X6 Pro Lisa Pelúcia Azul - Xiaomi,Xiaomi,Poco X6 Pro,Pelúcia,Azul,Novo,31.8,46.7,65,4.3,2,PromoCase Brasil,Vendedor,AM,Manaus,False,3,True,281,2026-01-02
TTS-0689,TikTok Shop,Capinha realme 11 Geométrica Colorida TPU Laranja,realme,realme 11,TPU,Laranja,Novo,12.4,,62,5.0,2,Capinha da Moda,Vendedor,AM,Manaus,True,6,False,55,2026-01-28
TTS-0677,TikTok Shop,Case Galaxy S24 Ultra Fino Com Desenho Pelúcia Rosa - Samsung,Samsung,Galaxy S24,Pelúcia,Rosa,Novo,28.3,40.6,61,4.7,0,Case Lovers BR,Vendedor,RJ,Rio de Janeiro,False,,,277,2025-08-28
TTS-0805,TikTok Shop,Capa Protetora Galaxy A15 Texturizada Silicone,Samsung,Galaxy A15,Silicone,Transparente,Novo,16.3,24.4,60,4.9,1,TopTrend Acessórios,Top Seller,MG,Uberlândia,True,6,False,94,2025-12-01
TTS-0830,TikTok Shop,Case realme 12 Transparente Silicone com Anel Branco,realme,realme 12,Silicone com Anel,Branco,Novo,16.0,23.8,60,4.0,2,Flash Cases,Vendedor,SP,São Bernardo do Campo,True,6,False,83,2026-05-24
TTS-0710,TikTok Shop,Capa de Celular iPhone 11 Policarbonato Capa com Suporte Branco,Apple,iPhone 11,Capa com Suporte,Branco,Novo,12.9,21.4,56,3.7,0,Capinha da Moda,Vendedor,PA,Ananindeua,False,3,False,81,2026-05-29
TTS-0738,TikTok Shop,Capinha Redmi 13C Ultra Fino Acrílico Cristal - Xiaomi,Xiaomi,Redmi 13C,Acrílico Cristal,Vermelho,Novo,28.6,,56,4.3,1,Capinha da Moda,Vendedor,CE,Sobral,False,,,80,2025-11-30
TTS-0654,TikTok Shop,Capa Protetora iPhone 11 Colorida Glitter TPU Dourado,Apple,iPhone 11,TPU,Dourado,Novo,39.9,,51,4.1,1,Ofertas Case BR,Vendedor,PE,Caruaru,True,,,231,2026-05-12
TTS-0925,TikTok Shop,Capa de Celular Moto G54 Texturizada TPU - Motorola,Motorola,Moto G54,TPU,Verde,Novo,9.4,15.1,46,4.5,0,TopTrend Acessórios,Vendedor,PE,Petrolina,True,,,286,2026-06-23
TTS-0775,TikTok Shop,Case Galaxy A16 Com Anel Espelhada Silicone com Anel Prata - Samsung,Samsung,Galaxy A16,Silicone com Anel,Prata,Novo,29.1,36.5,43,5.0,0,Capinha da Moda,Vendedor,RS,Canoas,False,6,True,159,2025-09-15
TTS-0945,TikTok Shop,Capinha Xiaomi 14 Transparente TPU com Cordão Amarelo,Xiaomi,Xiaomi 14,TPU com Cordão,Amarelo,Novo,19.6,28.3,43,3.9,0,Viral Cases Shop,Vendedor,SC,Florianópolis,True,,,84,2026-06-13
TTS-0782,TikTok Shop,Capinha realme Note 50 Camuflada Capa Dura Policarbonato Roxo - realme,realme,realme Note 50,Policarbonato,Roxo,Novo,37.9,,41,4.7,0,Ofertas Case BR,Top Seller,SC,Joinville,True,6,False,36,2026-01-04
TTS-0982,TikTok Shop,Capa de Celular Redmi Note 13 Camuflada Silicone com Anel Laranja - Xiaomi,Xiaomi,Redmi Note 13,Silicone com Anel,Laranja,Novo,17.7,28.9,36,4.1,0,Ofertas Case BR,Loja Oficial,SC,Joinville,False,,,257,2026-01-24
TTS-0875,TikTok Shop,Capa Protetora realme 11 Transparente Com Desenho Acrílico Cristal,realme,realme 11,Acrílico Cristal,Verde,Novo,20.7,,35,4.5,1,Flash Cases,Loja Oficial,PE,Recife,False,,,218,2026-03-08
TTS-0977,TikTok Shop,Capa de Celular Galaxy S25 Camuflada Silicone com MagSafe - Samsung,Samsung,Galaxy S25,Silicone com MagSafe,Dourado,Novo,48.1,,33,4.3,1,Viral Cases Shop,Vendedor,SP,São Paulo,False,3,False,300,2026-03-10
TTS-0633,TikTok Shop,Capa Protetora Moto Edge 50 Anti-Risco Geométrica Silicone - Motorola,Motorola,Moto Edge 50,Silicone,Roxo,Novo,27.9,43.2,30,4.8,0,Trendy Acessórios,Vendedor,SP,São Paulo,False,3,False,36,2025-09-29
TTS-0646,TikTok Shop,Capinha Moto G24 Colorida Pelúcia Roxo - Motorola,Motorola,Moto G24,Pelúcia,Roxo,Novo,31.1,37.4,30,4.1,1,TopTrend Acessórios,Vendedor,RJ,Duque de Caxias,False,,,87,2026-02-07
TTS-0678,TikTok Shop,Capa Protetora Moto G54 Floral À Prova d'Água Prata - Motorola,Motorola,Moto G54,À Prova d'Água,Prata,Novo,42.9,,30,4.9,0,Case Lovers BR,Vendedor,BA,Vitória da Conquista,True,3,True,261,2026-06-09
TTS-0717,TikTok Shop,Capa Protetora Galaxy S25 Ultra Fino Silicone - Samsung,Samsung,Galaxy S25,Silicone,Cinza,Novo,14.8,,30,3.7,0,Flash Cases,Vendedor,MG,Contagem,False,6,False,45,2025-11-03
TTS-0725,TikTok Shop,Capa Protetora realme C53 Transparente Acrílico Cristal Branco - realme,realme,realme C53,Acrílico Cristal,Branco,Novo,25.5,32.3,30,4.6,1,Casa das Capinhas,Vendedor,RJ,Rio de Janeiro,True,,,182,2026-06-06
TTS-0735,TikTok Shop,Capa de Celular Redmi Note 13 Transparente Cristal Acrílico Cristal - Xiaomi,Xiaomi,Redmi Note 13,Acrílico Cristal,Branco,Novo,29.9,53.2,30,4.0,0,Viral Cases Shop,Vendedor,SC,Blumenau,True,,,263,2026-07-15
TTS-0740,TikTok Shop,Case iPhone 15 Espelhada Colorida TPU - Apple,Apple,iPhone 15,TPU,Branco,Novo,11.2,16.2,30,4.3,0,Viral Cases Shop,Vendedor,MA,Imperatriz,False,3,False,198,2025-11-14
TTS-0774,TikTok Shop,Capinha realme 12 Espelhada Lisa Capa com Suporte Preto - realme,realme,realme 12,Capa com Suporte,Preto,Novo,15.9,26.1,30,4.1,1,Flash Cases,Vendedor,BA,Feira de Santana,False,6,False,20,2026-01-26
TTS-0809,TikTok Shop,Case Galaxy A15 Ultra Fino Silicone com Anel,Samsung,Galaxy A15,Silicone com Anel,Camuflado,Novo,54.9,72.5,30,4.6,1,Trendy Acessórios,Top Seller,MG,Juiz de Fora,True,3,False,98,2025-10-29
TTS-1026,TikTok Shop,Capa de Celular iPhone 11 Transparente Fosca À Prova d'Água Dourado,Apple,iPhone 11,À Prova d'Água,Dourado,Novo,48.3,78.1,30,4.1,0,Trendy Acessórios,Loja Oficial,PR,Cascavel,False,3,False,194,2025-12-14
TTS-0631,TikTok Shop,Capa Protetora Redmi Note 14 Geométrica Policarbonato - Xiaomi,Xiaomi,Redmi Note 14,Policarbonato,Laranja,Novo,19.2,,29,4.2,1,Loja da Capinha,Vendedor,DF,Brasília,False,6,False,107,2025-08-17
TTS-0708,TikTok Shop,Capinha Moto Edge 50 Camuflada TPU com Cordão - Motorola,Motorola,Moto Edge 50,TPU com Cordão,Camuflado,Novo,89.9,,29,4.1,0,Case Lovers BR,Top Seller,CE,Fortaleza,True,3,False,10,2025-10-17
TTS-0895,TikTok Shop,Case iPhone 15 Ultra Fino Silicone com Anel Transparente - Apple,Apple,iPhone 15,Silicone com Anel,Transparente,Novo,17.6,,29,4.2,0,Ofertas Case BR,Loja Oficial,PE,Olinda,False,,,19,2026-03-23
TTS-0897,TikTok Shop,Capinha Moto G54 Com Desenho Pelúcia Cinza - Motorola,Motorola,Moto G54,Pelúcia,Cinza,Novo,32.5,,29,4.0,1,Viral Cases Shop,Vendedor,RJ,Niterói,False,,,209,2026-07-21
TTS-0701,TikTok Shop,Capa de Celular realme 12 Geométrica Anti-Risco Silicone - realme,realme,realme 12,Silicone,Laranja,Novo,12.9,,28,3.9,0,Flash Cases,Vendedor,SP,Guarulhos,False,6,False,200,2026-05-14
TTS-0720,TikTok Shop,Capa Protetora iPhone 11 Espelhada Silicone com MagSafe Rosa - Apple,Apple,iPhone 11,Silicone com MagSafe,Rosa,Novo,69.9,101.7,28,3.6,1,Casa das Capinhas,Vendedor,RJ,Duque de Caxias,False,3,False,281,2026-04-15
TTS-0733,TikTok Shop,Capa de Celular iPhone 14 Espelhada TPU com Cordão Roxo,Apple,iPhone 14,TPU com Cordão,Roxo,Novo,15.2,21.8,28,3.8,0,Ofertas Case BR,Vendedor,CE,Sobral,False,,,0,2025-11-30
TTS-0828,TikTok Shop,Case Moto G54 Silicone Anti-Risco Silicone Prata - Motorola,Motorola,Moto G54,Silicone,Prata,Novo,11.7,,28,4.2,0,Viral Cases Shop,Vendedor,RS,Porto Alegre,True,3,True,70,2026-04-21
TTS-0833,TikTok Shop,Capinha Redmi Note 12 Ultra Fino Colorida Silicone com MagSafe Verde,Xiaomi,Redmi Note 12,Silicone com MagSafe,Verde,Novo,16.9,,28,3.9,1,Ofertas Case BR,Vendedor,GO,Aparecida de Goiânia,False,6,False,193,2026-05-24
TTS-0907,TikTok Shop,Capa Protetora Galaxy S25 Colorida À Prova d'Água Cinza - Samsung,Samsung,Galaxy S25,À Prova d'Água,Cinza,Novo,21.9,36.4,28,4.1,1,TopTrend Acessórios,Vendedor,ES,Vila Velha,True,,,287,2025-10-11
TTS-0764,TikTok Shop,Capinha iPhone 13 Transparente À Prova d'Água Cinza,Apple,iPhone 13,À Prova d'Água,Cinza,Novo,52.7,75.6,27,3.8,0,Flash Cases,Vendedor,SP,São Bernardo do Campo,True,6,False,77,2025-08-04
TTS-0831,TikTok Shop,Capinha realme C53 Lisa Silicone Cinza - realme,realme,realme C53,Silicone,Cinza,Novo,10.1,,27,4.3,0,Ofertas Case BR,Top Seller,SP,Campinas,True,,,121,2025-09-21
TTS-0842,TikTok Shop,Capa Protetora Moto G24 Camuflada TPU TPU com Cordão Vermelho - Motorola,Motorola,Moto G24,TPU com Cordão,Vermelho,Novo,14.2,,27,4.8,0,TopTrend Acessórios,Top Seller,RS,Pelotas,False,,,282,2025-09-12
TTS-0847,TikTok Shop,Capa Protetora Redmi Note 12 Policarbonato Camuflada Capa com Suporte Preto - Xiaomi,Xiaomi,Redmi Note 12,Capa com Suporte,Preto,Novo,27.9,33.7,27,4.9,1,PromoCase Brasil,Loja Oficial,SP,Guarulhos,True,3,False,62,2026-05-02
TTS-0854,TikTok Shop,Capinha iPhone 13 Com Cordão Fosca TPU com Cordão Dourado,Apple,iPhone 13,TPU com Cordão,Dourado,Novo,11.4,17.8,27,4.4,0,Case Lovers BR,Vendedor,PR,Maringá,True,,,259,2026-04-02
TTS-0873,TikTok Shop,Capa de Celular realme 12 Lisa Fosca Silicone com MagSafe - realme,realme,realme 12,Silicone com MagSafe,Roxo,Novo,29.9,37.7,27,4.8,0,Casa das Capinhas,Vendedor,RJ,Campos dos Goytacazes,True,3,True,167,2026-05-09
TTS-0980,TikTok Shop,Case Redmi Note 12 Anti-Risco Acrílico Cristal Roxo - Xiaomi,Xiaomi,Redmi Note 12,Acrílico Cristal,Roxo,Novo,26.6,33.4,27,4.9,1,Casa das Capinhas,Vendedor,SP,Guarulhos,False,3,True,75,2026-01-09
TTS-1040,TikTok Shop,Case iPhone 16 Anti-Risco Floral Silicone com MagSafe - Apple,Apple,iPhone 16,Silicone com MagSafe,Verde,Novo,40.8,56.5,27,4.2,1,Capinha da Moda,Vendedor,SP,Osasco,False,3,True,112,2025-10-03
TTS-0698,TikTok Shop,Capa Protetora Moto G24 Ultra Fino Silicone,Motorola,Moto G24,Silicone,Transparente,Novo,9.1,,26,4.3,0,Trendy Acessórios,Vendedor,MG,Contagem,True,3,False,258,2026-03-29
TTS-0969,TikTok Shop,Capa de Celular Moto G24 Fosca Geométrica Silicone com Anel Dourado,Motorola,Moto G24,Silicone com Anel,Dourado,Novo,25.4,,26,4.6,0,Ofertas Case BR,Vendedor,SC,Chapecó,False,6,True,80,2025-10-04
TTS-1000,TikTok Shop,Capa Protetora Galaxy S25 Antichoque Anti-Risco Capa com Suporte - Samsung,Samsung,Galaxy S25,Capa com Suporte,Rosa,Novo,21.9,,26,4.2,1,Flash Cases,Vendedor,DF,Brasília,False,,,263,2026-06-22
TTS-0647,TikTok Shop,Case Xiaomi 14 Texturizada TPU com Cordão Camuflado - Xiaomi,Xiaomi,Xiaomi 14,TPU com Cordão,Camuflado,Novo,20.6,,25,4.3,1,Viral Cases Shop,Vendedor,RS,Caxias do Sul,False,3,False,186,2026-01-12
TTS-0684,TikTok Shop,Capa Protetora iPhone 12 Antichoque Espelhada Capa com Suporte - Apple,Apple,iPhone 12,Capa com Suporte,Laranja,Novo,27.2,33.1,25,4.4,0,Ofertas Case BR,Top Seller,PR,Maringá,False,,,40,2025-08-24
TTS-0691,TikTok Shop,Case iPhone 15 Com Suporte Antichoque Capa com Suporte - Apple,Apple,iPhone 15,Capa com Suporte,Transparente,Novo,20.6,,25,4.1,0,Flash Cases,Vendedor,PE,Caruaru,True,3,False,194,2026-03-14
TTS-0758,TikTok Shop,Case Galaxy S23 Antichoque Camuflada Acrílico Cristal Preto - Samsung,Samsung,Galaxy S23,Acrílico Cristal,Preto,Novo,27.1,36.1,25,3.8,0,Capinha da Moda,Vendedor,SP,Guarulhos,False,,,179,2026-08-14
TTS-0848,TikTok Shop,Capa Protetora realme 11 Camuflada Lisa Acrílico Cristal - realme,realme,realme 11,Acrílico Cristal,Cinza,Novo,26.6,40.4,25,3.5,0,Loja da Capinha,Top Seller,SP,Campinas,True,,,296,2025-10-20
TTS-0627,TikTok Shop,Capa de Celular Galaxy S24 TPU Camuflada TPU com Cordão Cinza,Samsung,Galaxy S24,TPU com Cordão,Cinza,Novo,9.9,13.8,24,3.9,0,Case Lovers BR,Vendedor,SP,São Bernardo do Campo,False,6,True,72,2026-05-07
TTS-0628,TikTok Shop,Capa de Celular Galaxy A15 Transparente Couro com MagSafe - Samsung,Samsung,Galaxy A15,Couro com MagSafe,Verde,Novo,12.9,21.0,24,4.3,0,Ofertas Case BR,Top Seller,MG,Juiz de Fora,True,6,False,285,2026-03-09
TTS-0834,TikTok Shop,Capinha Redmi 13C Antichoque Silicone com MagSafe Roxo - Xiaomi,Xiaomi,Redmi 13C,Silicone com MagSafe,Roxo,Novo,21.9,,24,4.7,0,Capinha da Moda,Vendedor,MG,Contagem,False,6,False,203,2025-10-13
TTS-0908,TikTok Shop,Case realme 11 Anti-Risco Colorida TPU com Cordão - realme,realme,realme 11,TPU com Cordão,Preto,Novo,79.9,122.2,24,4.7,1,Ofertas Case BR,Top Seller,MG,Belo Horizonte,True,,,152,2025-10-11
TTS-0910,TikTok Shop,Capinha realme 11 MagSafe Magnética Silicone com MagSafe - realme,realme,realme 11,Silicone com MagSafe,Camuflado,Novo,41.5,,24,3.9,0,Loja da Capinha,Vendedor,MG,Juiz de Fora,True,3,False,154,2025-12-03
TTS-0989,TikTok Shop,Capa de Celular realme 11 Floral Geométrica Couro com MagSafe Roxo,realme,realme 11,Couro com MagSafe,Roxo,Novo,43.7,63.8,24,3.7,0,Loja da Capinha,Vendedor,BA,Feira de Santana,True,3,True,46,2026-07-31
TTS-0638,TikTok Shop,Case Poco X6 Floral Silicone com MagSafe Camuflado - Xiaomi,Xiaomi,Poco X6,Silicone com MagSafe,Camuflado,Novo,89.9,156.7,23,3.7,0,PromoCase Brasil,Vendedor,CE,Fortaleza,True,6,True,229,2025-12-25
TTS-0727,TikTok Shop,Capa de Celular Poco X6 Transparente Anti-Risco Couro Sintético Laranja - Xiaomi,Xiaomi,Poco X6,Couro Sintético,Laranja,Novo,99.9,164.6,23,4.8,0,PromoCase Brasil,Top Seller,PE,Petrolina,True,,,127,2026-07-26
TTS-0796,TikTok Shop,Case iPhone 15 Floral Anti-Risco Pelúcia Roxo,Apple,iPhone 15,Pelúcia,Roxo,Novo,31.1,41.2,23,3.8,0,Trendy Acessórios,Vendedor,MA,São Luís,False,,,161,2026-07-23
TTS-0947,TikTok Shop,Capinha iPhone 16 Colorida Ultra Fino Acrílico Cristal,Apple,iPhone 16,Acrílico Cristal,Branco,Novo,21.4,26.9,23,3.7,0,Loja da Capinha,Top Seller,MG,Juiz de Fora,True,3,False,0,2026-02-10
TTS-0929,TikTok Shop,Capa de Celular Moto Edge 50 Magnética Couro com MagSafe Dourado - Motorola,Motorola,Moto Edge 50,Couro com MagSafe,Dourado,Novo,47.1,57.8,22,4.0,0,Casa das Capinhas,Top Seller,PA,Belém,True,6,True,73,2026-06-08
TTS-0999,TikTok Shop,Capa de Celular Moto G24 Geométrica Pelúcia - Motorola,Motorola,Moto G24,Pelúcia,Transparente,Novo,26.2,42.8,22,3.9,0,PromoCase Brasil,Vendedor,PR,Maringá,True,,,270,2026-03-22
TTS-0736,TikTok Shop,Case Moto G84 Transparente Texturizada Silicone com MagSafe Cinza - Motorola,Motorola,Moto G84,Silicone com MagSafe,Cinza,Novo,24.9,30.5,21,3.8,0,Casa das Capinhas,Top Seller,PR,Curitiba,False,3,False,74,2026-05-04
TTS-0792,TikTok Shop,Capa Protetora realme 12 Antichoque Com Desenho Pelúcia - realme,realme,realme 12,Pelúcia,Verde,Novo,20.5,31.7,21,3.8,0,Flash Cases,Vendedor,MG,Uberlândia,False,,,210,2025-09-25
TTS-1039,TikTok Shop,Case Galaxy A15 Floral Camuflada Capa com Suporte - Samsung,Samsung,Galaxy A15,Capa com Suporte,Roxo,Novo,26.3,42.7,21,4.2,0,Ofertas Case BR,Vendedor,RS,Porto Alegre,True,3,True,227,2026-03-22
TTS-0713,TikTok Shop,Case Galaxy S25 Ultra Glitter Silicone com Anel - Samsung,Samsung,Galaxy S25 Ultra,Silicone com Anel,Prata,Novo,14.9,19.2,20,4.5,0,Flash Cases,Vendedor,RJ,Campos dos Goytacazes,False,,,59,2026-04-10
TTS-0777,TikTok Shop,Case Galaxy S25 Antichoque Silicone com MagSafe Vermelho,Samsung,Galaxy S25,Silicone com MagSafe,Vermelho,Novo,32.9,43.0,20,3.5,0,Trendy Acessórios,Vendedor,SP,Guarulhos,True,6,False,130,2026-05-07
TTS-0814,TikTok Shop,Capa Protetora Galaxy S25 Ultra Ultra Fino Lisa Pelúcia Rosa - Samsung,Samsung,Galaxy S25 Ultra,Pelúcia,Rosa,Novo,89.9,136.8,20,4.6,0,Capinha da Moda,Top Seller,SP,Guarulhos,True,6,False,299,2026-05-17
TTS-0883,TikTok Shop,Capa de Celular Redmi Note 12 Antichoque Capa com Suporte - Xiaomi,Xiaomi,Redmi Note 12,Capa com Suporte,Cinza,Novo,31.4,46.8,20,4.2,0,Flash Cases,Vendedor,RS,Porto Alegre,False,3,True,12,2026-06-26
TTS-1017,TikTok Shop,Capa de Celular iPhone 14 Espelhada Silicone com MagSafe Marrom - Apple,Apple,iPhone 14,Silicone com MagSafe,Marrom,Novo,44.9,72.1,20,4.1,0,Ofertas Case BR,Top Seller,RJ,Duque de Caxias,False,3,True,67,2025-10-31
TTS-1023,TikTok Shop,Capa Protetora Galaxy A15 Com Desenho Floral Silicone Transparente - Samsung,Samsung,Galaxy A15,Silicone,Transparente,Novo,13.7,20.7,20,4.6,0,Case Lovers BR,Top Seller,SP,São Paulo,True,3,True,82,2026-05-10
TTS-0741,TikTok Shop,Case Redmi Note 12 Espelhada Acrílico Cristal Roxo,Xiaomi,Redmi Note 12,Acrílico Cristal,Roxo,Novo,18.9,,19,4.5,0,TopTrend Acessórios,Loja Oficial,SP,Campinas,True,6,False,233,2026-06-10
TTS-0747,TikTok Shop,Capa Protetora Redmi Note 14 Magnética Silicone com MagSafe Preto - Xiaomi,Xiaomi,Redmi Note 14,Silicone com MagSafe,Preto,Novo,64.9,100.2,19,4.4,0,Flash Cases,Vendedor,MG,Juiz de Fora,False,,,126,2025-12-30
TTS-0804,TikTok Shop,Capa de Celular iPhone 13 Colorida Silicone com MagSafe,Apple,iPhone 13,Silicone com MagSafe,Cinza,Novo,29.0,38.7,19,4.4,0,Capinha da Moda,Vendedor,DF,Taguatinga,True,3,True,41,2025-11-04
TTS-0822,TikTok Shop,Capinha Galaxy A35 Geométrica Couro Sintético,Samsung,Galaxy A35,Couro Sintético,Prata,Novo,19.9,34.4,19,3.7,0,Viral Cases Shop,Vendedor,MG,Uberlândia,False,6,False,206,2025-11-30
TTS-0846,TikTok Shop,Capa Protetora Moto G84 Espelhada Camuflada Capa com Suporte,Motorola,Moto G84,Capa com Suporte,Laranja,Novo,28.9,47.1,19,4.4,0,Trendy Acessórios,Vendedor,PE,Olinda,False,3,False,279,2026-03-04
TTS-0864,TikTok Shop,Capa de Celular iPhone 15 Anti-Risco Silicone com MagSafe - Apple,Apple,iPhone 15,Silicone com MagSafe,Transparente,Novo,50.1,79.2,19,5.0,0,Loja da Capinha,Top Seller,MG,Contagem,False,3,True,128,2026-04-05
TTS-0882,TikTok Shop,Capinha Redmi 13C Espelhada Pelúcia Verde - Xiaomi,Xiaomi,Redmi 13C,Pelúcia,Verde,Novo,21.5,,19,3.8,0,TopTrend Acessórios,Vendedor,RJ,Rio de Janeiro,False,6,False,231,2026-08-07
TTS-0954,TikTok Shop,Capinha Moto G85 Geométrica Silicone com MagSafe Verde,Motorola,Moto G85,Silicone com MagSafe,Verde,Novo,42.6,57.9,19,3.8,0,Trendy Acessórios,Vendedor,SP,Guarulhos,False,,,166,2026-07-18
TTS-0962,TikTok Shop,Capa de Celular Xiaomi 14 Floral Policarbonato Verde - Xiaomi,Xiaomi,Xiaomi 14,Policarbonato,Verde,Novo,39.9,58.6,19,4.4,0,TopTrend Acessórios,Vendedor,SP,São Bernardo do Campo,False,6,True,164,2025-12-05
TTS-0813,TikTok Shop,Capa de Celular Galaxy M15 Transparente Espelhada Pelúcia,Samsung,Galaxy M15,Pelúcia,Branco,Novo,29.9,,18,4.3,0,PromoCase Brasil,Vendedor,GO,Goiânia,True,,,100,2026-02-04
TTS-0857,TikTok Shop,Case Redmi Note 12 Couro Premium MagSafe Couro com MagSafe - Xiaomi,Xiaomi,Redmi Note 12,Couro com MagSafe,Amarelo,Novo,54.8,98.2,18,4.5,0,Trendy Acessórios,Top Seller,SP,Guarulhos,False,,,51,2026-01-02
TTS-0922,TikTok Shop,Capinha iPhone 15 Anti-Risco Acrílico Cristal,Apple,iPhone 15,Acrílico Cristal,Dourado,Novo,19.3,27.2,18,4.1,0,Viral Cases Shop,Vendedor,DF,Ceilândia,False,3,False,187,2025-11-02
TTS-0988,TikTok Shop,Capa de Celular Moto G24 Floral Anti-Risco Capa com Suporte,Motorola,Moto G24,Capa com Suporte,Rosa,Novo,24.9,30.5,18,4.7,0,Flash Cases,Top Seller,SP,Guarulhos,True,6,False,213,2025-08-07
TTS-0992,TikTok Shop,Capinha Galaxy M15 Glitter Geométrica À Prova d'Água - Samsung,Samsung,Galaxy M15,À Prova d'Água,Vermelho,Novo,19.9,27.8,18,4.8,0,Loja da Capinha,Vendedor,AM,Manaus,True,,,99,2026-02-18
TTS-1008,TikTok Shop,Capa de Celular realme Note 50 Texturizada À Prova d'Água - realme,realme,realme Note 50,À Prova d'Água,Roxo,Novo,57.7,,18,3.3,0,Loja da Capinha,Top Seller,SP,Campinas,False,,,259,2026-05-11
TTS-0769,TikTok Shop,Capa Protetora Moto G84 Antichoque Policarbonato - Motorola,Motorola,Moto G84,Policarbonato,Prata,Novo,24.2,31.7,17,4.0,0,Capinha da Moda,Vendedor,PR,Londrina,False,3,False,41,2026-05-03
TTS-0865,TikTok Shop,Capinha iPhone 11 Transparente Silicone Laranja - Apple,Apple,iPhone 11,Silicone,Laranja,Novo,12.5,16.5,17,4.4,0,PromoCase Brasil,Vendedor,SP,Osasco,False,3,False,17,2025-08-26
TTS-0916,TikTok Shop,Case iPhone 15 Espelhada Colorida Silicone Camuflado - Apple,Apple,iPhone 15,Silicone,Camuflado,Novo,34.9,54.1,17,4.2,0,Viral Cases Shop,Vendedor,PA,Belém,False,,,75,2025-09-24
TTS-0702,TikTok Shop,Capinha Redmi Note 14 Fosca Couro com MagSafe,Xiaomi,Redmi Note 14,Couro com MagSafe,Transparente,Novo,89.9,,16,4.4,0,Viral Cases Shop,Vendedor,PE,Olinda,False,3,False,15,2026-04-10
TTS-0812,TikTok Shop,Capa de Celular realme C53 Antichoque Policarbonato Prata - realme,realme,realme C53,Policarbonato,Prata,Novo,22.9,30.5,16,4.4,0,Ofertas Case BR,Vendedor,SP,São Paulo,True,,,191,2025-09-18
TTS-0870,TikTok Shop,Case realme 12 Glitter Antichoque Acrílico Cristal - realme,realme,realme 12,Acrílico Cristal,Roxo,Novo,16.8,27.2,16,4.8,0,Casa das Capinhas,Vendedor,RJ,Duque de Caxias,False,,,127,2025-12-21
TTS-0942,TikTok Shop,Capa Protetora Redmi Note 13 Fosca Floral Acrílico Cristal - Xiaomi,Xiaomi,Redmi Note 13,Acrílico Cristal,Branco,Novo,18.2,,16,4.8,0,Casa das Capinhas,Vendedor,PR,Curitiba,True,3,True,106,2025-10-09
TTS-0951,TikTok Shop,Capa Protetora Galaxy M15 Lisa Espelhada Couro Sintético Azul - Samsung,Samsung,Galaxy M15,Couro Sintético,Azul,Novo,23.3,28.9,16,4.4,0,Viral Cases Shop,Vendedor,PA,Belém,False,3,True,126,2025-07-16
TTS-0959,TikTok Shop,Case Moto Edge 50 Transparente TPU Prata - Motorola,Motorola,Moto Edge 50,TPU,Prata,Novo,14.9,18.7,16,3.7,0,Viral Cases Shop,Vendedor,MG,Juiz de Fora,False,6,True,87,2025-09-01
TTS-1037,TikTok Shop,Capinha realme 11 Espelhada Camuflada Policarbonato - realme,realme,realme 11,Policarbonato,Prata,Novo,19.9,,16,4.7,0,Case Lovers BR,Vendedor,SP,São Bernardo do Campo,False,3,True,177,2025-08-06
TTS-0855,TikTok Shop,Capa de Celular Redmi Note 12 Glitter Silicone com Anel - Xiaomi,Xiaomi,Redmi Note 12,Silicone com Anel,Transparente,Novo,32.9,,15,3.9,0,Trendy Acessórios,Vendedor,SP,Osasco,True,3,False,157,2026-06-12
TTS-0933,TikTok Shop,Capa Protetora Galaxy M35 Glitter Couro com MagSafe,Samsung,Galaxy M35,Couro com MagSafe,Rosa,Novo,29.9,,15,4.0,0,Trendy Acessórios,Vendedor,RJ,Campos dos Goytacazes,False,6,False,15,2026-05-15
